零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K400343060,左A柱骨架上加强板,P,01A01,A-11b,0.6,-0.6,0.22,0.22,0.23,0.24
K400343060,左A柱骨架上加强板,P,01A01,A-12a,0.6,-0.6,-0.14,-0.13,-0.1,-0.11
K400343060,左A柱骨架上加强板,P,01A01,A-12b,0.6,-0.6,0.08,0.08,0.09,0.11
K400343060,左A柱骨架上加强板,P,01A01,A-13a,0.6,-0.6,-0.15,-0.15,-0.1,-0.11
K400343060,左A柱骨架上加强板,P,01A01,A-13b,0.6,-0.6,-0.04,-0.05,-0.02,0
K400343060,左A柱骨架上加强板,P,01A01,A-14a,0.6,-0.6,-0.02,-0.02,0.02,0.02
K400343060,左A柱骨架上加强板,P,01A01,A-14b,0.6,-0.6,-0.21,-0.22,-0.2,-0.18
K400343060,左A柱骨架上加强板,P,01A01,A-15a,0.6,-0.6,-0.09,-0.07,0.1,0.12
K400343060,左A柱骨架上加强板,P,01A01,A-15b,0.6,-0.6,-0.01,0,0.16,0.17
K400343060,左A柱骨架上加强板,P,01A01,A-16a,0.6,-0.6,-0.12,-0.11,0.04,0.06
K400343060,左A柱骨架上加强板,P,01A01,A-16b,0.6,-0.6,-0.18,-0.16,-0.02,-0.01
K400343060,左A柱骨架上加强板,P,01A01,A-17a,0.6,-0.6,-0.12,-0.11,0.03,0.05
K400343060,左A柱骨架上加强板,P,01A01,A-17b,0.6,-0.6,-0.3,-0.28,-0.15,-0.14
K400343060,左A柱骨架上加强板,P,01A01,A-18a,0.6,-0.6,0.15,0.16,0.31,0.32
K400343060,左A柱骨架上加强板,P,01A01,A-18b,0.6,-0.6,-0.13,-0.11,0,0
K400343060,左A柱骨架上加强板,P,01A01,A-19a,0.6,-0.6,-0.45,-0.45,-0.4,-0.37
K400343060,左A柱骨架上加强板,P,01A01,A-19b,0.6,-0.6,-0.3,-0.29,-0.24,-0.23
K400343060,左A柱骨架上加强板,P,01A01,A-20a,0.6,-0.6,-0.46,-0.46,-0.42,-0.39
K400343060,左A柱骨架上加强板,P,01A01,A-20b,0.6,-0.6,-0.28,-0.28,-0.24,-0.22
K400343060,左A柱骨架上加强板,P,01A01,A-21a,0.6,-0.6,-0.31,-0.32,-0.29,-0.26
K400343060,左A柱骨架上加强板,P,01A01,A-21b,0.6,-0.6,-0.06,-0.07,-0.04,-0.01
K400343060,左A柱骨架上加强板,P,01A01,A-22a,0.6,-0.6,-0.56,-0.57,-0.55,-0.52
K400343060,左A柱骨架上加强板,P,01A01,A-22b,0.6,-0.6,-0.09,-0.09,-0.07,-0.05
K400343060,左A柱骨架上加强板,P,01A01,A-23a,0.6,-0.6,-0.53,-0.54,-0.53,-0.5
K400343060,左A柱骨架上加强板,P,01A01,A-23b,0.6,-0.6,-0.08,-0.09,-0.09,-0.06
K400343060,左A柱骨架上加强板,P,01A01,A-24a,0.6,-0.6,-0.33,-0.35,-0.36,-0.32
K400343060,左A柱骨架上加强板,P,01A01,A-24b,0.6,-0.6,-0.05,-0.06,-0.07,-0.04
K400343060,左A柱骨架上加强板,P,01A01,A-25a,0.6,-0.6,-0.06,-0.08,-0.11,-0.06
K400343060,左A柱骨架上加强板,P,01A01,A-25b,0.6,-0.6,0.15,0.12,0.1,0.14
K400343060,左A柱骨架上加强板,P,01A01,A-26a,0.6,-0.6,-0.23,-0.26,-0.3,-0.25
K400343060,左A柱骨架上加强板,P,01A01,A-26b,0.6,-0.6,0.08,0.05,0.01,0.06
K400343060,左A柱骨架上加强板,P,02A01,A-1a,0.6,-0.6,0.37,0.44,0.33,0.39
K400343060,左A柱骨架上加强板,P,02A01,A-1b,0.6,-0.6,0.31,0.38,0.36,0.33
K400343060,左A柱骨架上加强板,P,02A01,A-2a,0.6,-0.6,0.26,0.3,0.37,0.35
K400343060,左A柱骨架上加强板,P,02A01,A-2b,0.6,-0.6,0.29,0.33,0.4,0.38
K400343060,左A柱骨架上加强板,P,02A01,A-3a,0.6,-0.6,-0.52,-0.56,-0.49,-0.48
K400343060,左A柱骨架上加强板,P,02A01,A-3b,0.6,-0.6,-0.5,-0.54,-0.48,-0.47
K400343060,左A柱骨架上加强板,P,02A01,A-4a,0.6,-0.6,-0.11,-0.09,0.06,0.07
K400343060,左A柱骨架上加强板,P,02A01,A-4b,0.6,-0.6,-0.04,-0.02,0.14,0.15
K400343060,左A柱骨架上加强板,P,03A01,A-5a,0.6,-0.6,0.47,0.51,0.54,0.53
K400343060,左A柱骨架上加强板,P,03A01,A-5b,0.6,-0.6,0.54,0.58,0.59,0.57
K400343060,左A柱骨架上加强板,P,03A01,A-6a,0.6,-0.6,-0.47,-0.19,-0.15,-0.45
K400343060,左A柱骨架上加强板,P,03A01,A-6b,0.6,-0.6,-0.43,-0.45,-0.43,-0.45
K400343060,左A柱骨架上加强板,P,03A01,A-7a,0.6,-0.6,0.44,0.47,0.5,0.49
K400343060,左A柱骨架上加强板,P,03A01,A-7b,0.6,-0.6,0.5,0.54,0.55,0.53
K400343060,左A柱骨架上加强板,P,03A01,A-8a,0.6,-0.6,-0.53,-0.25,-0.26,-0.13
K400343060,左A柱骨架上加强板,P,03A01,A-8b,0.6,-0.6,-0.31,-0.33,-0.31,-0.33
K400343060,左A柱骨架上加强板,P,03A01,A-9a,0.6,-0.6,0.4,0.43,0.46,0.45
K400343060,左A柱骨架上加强板,P,03A01,A-9b,0.6,-0.6,0.36,0.4,0.41,0.39
K400343060,左A柱骨架上加强板,P,03A01,A-10a,0.6,-0.6,-0.57,-0.58,-0.55,-0.56
K400343060,左A柱骨架上加强板,P,03A01,A-10b,0.6,-0.6,-0.42,-0.43,-0.41,-0.43
K400343060,左A柱骨架上加强板,P,03A01,A-11a,0.6,-0.6,0.46,0.48,0.5,0.5
K400343060,左A柱骨架上加强板,P,03A01,A-11b,0.6,-0.6,0.56,0.58,0.59,0.58
K400343060,左A柱骨架上加强板,P,03A01,A-12a,0.6,-0.6,0,0,0.13,0.15
K400343060,左A柱骨架上加强板,P,03A01,A-12b,0.6,-0.6,-0.37,-0.35,-0.25,-0.24
K400343060,左A柱骨架上加强板,P,03A01,A-13a,0.6,-0.6,0.34,0.35,0.45,0.47
K400343060,左A柱骨架上加强板,P,03A01,A-13b,0.6,-0.6,-0.29,-0.28,-0.19,-0.18
K400343060,左A柱骨架上加强板,P,03A01,A-14a,0.6,-0.6,0.36,0.36,0.46,0.48
K400343060,左A柱骨架上加强板,P,03A01,A-14b,0.6,-0.6,-0.35,-0.34,-0.27,-0.25
K400343060,左A柱骨架上加强板,P,03A01,A-15a,0.6,-0.6,-0.43,-0.43,-0.36,-0.33
K400343060,左A柱骨架上加强板,P,03A01,A-15b,0.6,-0.6,-0.39,-0.38,-0.33,-0.31
K400343060,左A柱骨架上加强板,P,04C01,E-1,0.6,-0.6,0.2,0.26,0.2,0.17
K400343060,左A柱骨架上加强板,P,04C01,E-2,0.6,-0.6,0.41,0.47,0.42,0.4
K400343060,左A柱骨架上加强板,P,04C01,E-3,0.6,-0.6,0.47,0.52,0.47,0.46
K400343060,左A柱骨架上加强板,P,04C01,E-4,0.6,-0.6,0.34,0.38,0.34,0.33
K400343060,左A柱骨架上加强板,P,04C01,E-5,0.6,-0.6,0.04,0.09,0.05,0.04
K400343060,左A柱骨架上加强板,P,04C02,E-6,0.6,-0.6,-0.06,-0.04,-0.06,-0.05
K400343060,左A柱骨架上加强板,P,04C02,E-7,0.6,-0.6,0,0.01,0,0.02
K400343060,左A柱骨架上加强板,P,04C02,E-8,0.6,-0.6,0.08,0.09,0.08,0.1
K400343060,左A柱骨架上加强板,P,04C02,E-9,0.6,-0.6,0.22,0.22,0.22,0.23
K400343060,左A柱骨架上加强板,P,04C02,E-10,0.6,-0.6,0.24,0.24,0.24,0.26
K400343060,左A柱骨架上加强板,P,04C02,E-11,0.6,-0.6,0.35,0.34,0.34,0.36
K400343060,左A柱骨架上加强板,P,04C02,E-12,0.6,-0.6,0.18,0.16,0.17,0.19
K400343060,左A柱骨架上加强板,P,04C02,E-13,0.6,-0.6,0.19,0.17,0.16,0.19
K400343060,左A柱骨架上加强板,P,05A01,A-1a,0.6,-0.6,-0.23,-0.21,-0.22,-0.24
K400343060,左A柱骨架上加强板,P,05A01,A-1b,0.6,-0.6,-0.31,-0.29,-0.3,-0.32
K400343060,左A柱骨架上加强板,P,05A01,A-2a,0.6,-0.6,0.36,0.34,0.33,0.36
K400343060,左A柱骨架上加强板,P,05A01,A-2b,0.6,-0.6,0.37,0.36,0.35,0.38
K400343060,左A柱骨架上加强板,P,05A01,A-3a,0.6,-0.6,0.16,0.16,0.18,0.19
K400343060,左A柱骨架上加强板,P,05A01,A-3b,0.6,-0.6,0.22,0.22,0.24,0.25
K400343060,左A柱骨架上加强板,P,06A01,H-1,0.6,-0.6,0.06,0.02,0.01,0
K400343060,左A柱骨架上加强板,P,06A01,H-1,0.6,-0.6,0.12,0.06,0.04,0.04
K400343060,左A柱骨架上加强板,P,06A01,H-2,0.6,-0.6,0.05,0.01,0,-0.01
K400343060,左A柱骨架上加强板,P,06A01,H-2,0.6,-0.6,0.14,0.08,0.07,0.07
K400343060,左A柱骨架上加强板,P,06A01,H-3,0.6,-0.6,0.29,0.25,0.27,0.25
K400343060,左A柱骨架上加强板,P,06A01,H-3,0.6,-0.6,0.22,0.25,0.27,0.22
