零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K400347260,右侧门槛加强梁,P,02A01,A-7,0.6,-0.6,-0.116,-0.167,-0.162,-0.104
K400347260,右侧门槛加强梁,P,31A01,A-8,0.6,-0.6,0.214,0.331,0.197,0.308
K400347260,右侧门槛加强梁,P,31A01,A-9,0.6,-0.6,0.161,0.224,0.053,0.161
K400347260,右侧门槛加强梁,P,31A01,A-10,0.6,-0.6,0.337,0.196,0.205,0.349
K400347260,右侧门槛加强梁,P,31A01,A-11,0.6,-0.6,0.221,0.103,0.049,0.209
K400347260,右侧门槛加强梁,P,31A01,A-12,0.6,-0.6,0.215,0.189,0.204,0.196
K400347260,右侧门槛加强梁,P,04A01,A-1a,0.6,-0.6,0.152,0.321,0.214,0.156
K400347260,右侧门槛加强梁,P,04A01,A-1b,0.6,-0.6,0.179,0.197,0.173,0.344
K400347260,右侧门槛加强梁,P,04A01,A-2a,0.6,-0.6,0.051,0.173,-0.127,0.029
K400347260,右侧门槛加强梁,P,04A01,A-2b,0.6,-0.6,-0.211,-0.134,-0.281,-0.284
K400347260,右侧门槛加强梁,P,04A01,A-3a,0.6,-0.6,-0.251,-0.081,-0.225,-0.25
K400347260,右侧门槛加强梁,P,04A01,A-3b,0.6,-0.6,-0.188,-0.207,-0.263,-0.266
K400347260,右侧门槛加强梁,P,04A01,A-4a,0.6,-0.6,-0.135,-0.122,-0.113,-0.28
K400347260,右侧门槛加强梁,P,04A01,A-4b,0.6,-0.6,-0.073,0.106,-0.079,-0.104
K400347260,右侧门槛加强梁,P,04A01,A-5a,0.6,-0.6,0.059,0.211,0.094,-0.023
K400347260,右侧门槛加强梁,P,04A01,A-5b,0.6,-0.6,-0.066,0.104,0.003,-0.006
K400347260,右侧门槛加强梁,P,04A01,A-6a,0.6,-0.6,-0.114,0.072,0.082,-0.099
K400347260,右侧门槛加强梁,P,04A01,A-6b,0.6,-0.6,-0.156,0.042,-0.058,-0.104
K400347260,右侧门槛加强梁,P,04A01,A-7a,0.6,-0.6,-0.252,-0.005,-0.196,-0.179
K400347260,右侧门槛加强梁,P,04A01,A-7b,0.6,-0.6,-0.135664553099676,-0.236067743656032,-0.237554410973431,-0.15091158890768
K400347260,右侧门槛加强梁,P,04A01,A-8,0.6,-0.6,-0.427162305523002,-0.403504591082503,-0.057964625767191,-0.093249472063083
K400347260,右侧门槛加强梁,P,04A01,A-9,0.6,-0.6,-0.242288003354088,-0.229224959347799,-0.00368493094733902,-0.040747722956443
K400347260,右侧门槛加强梁,P,04A01,A-10,0.6,-0.6,-0.364352820938276,-0.375762472431521,-0.244009375999403,-0.217815170269654
K400347260,右侧门槛加强梁,P,04A01,A-11,0.6,-0.6,-0.512757679134811,-0.323532582818062,-0.331237913294557,-0.280956007983261
K400347260,右侧门槛加强梁,P,04A01,A-12,0.6,-0.6,-0.337808699374166,-0.221151688806312,-0.254046337525326,-0.193883740933745
K400347260,右侧门槛加强梁,P,04A01,A-13,0.6,-0.6,0.072,0.168,-0.031,0.115
K400347260,右侧门槛加强梁,P,04A01,A-14,0.6,-0.6,0.068,0.197,-0.116,0.042
K400347260,右侧门槛加强梁,P,04A01,A-15,0.6,-0.6,0.097,0.201,-0.033,0.077
K400347260,右侧门槛加强梁,P,04A01,A-16,0.6,-0.6,0.155,0.109,-0.065,0.119
K400347260,右侧门槛加强梁,P,05CA01,A-1,0.6,-0.6,0.310876362083218,0.254785722003544,0.251322926454122,0.375668163994305
K400347260,右侧门槛加强梁,P,05CA01,A-2,0.6,-0.6,0.226470169477852,0.3277768074081,0.351863340968885,0.23870620719581
K400347260,右侧门槛加强梁,P,05CA01,A-3,0.6,-0.6,0.234795305988973,0.445278229501127,0.377384613523463,0.372584483269748
K400347260,右侧门槛加强梁,P,05CA01,A-4,0.6,-0.6,0.255721507805356,0.1342,0.256237898855034,0.25786222281813
K400347260,右侧门槛加强梁,P,05CA01,A-5,0.6,-0.6,0.222225341405192,0.0244725685829508,-0.0888063578381662,-0.126690295908702
K400347260,右侧门槛加强梁,P,05CA01,A-6,0.6,-0.6,0.346295961807482,0.458140236768941,0.387551752838135,0.312846070678461
K400347260,右侧门槛加强梁,P,05C02,A-7,0.6,-0.6,0.256453046226488,0.481018830087123,0.428716497602636,0.328018752358275
K400347260,右侧门槛加强梁,P,05C02,A-8,0.6,-0.6,0.343102823853496,0.420351056918207,0.43816650165536,0.289610778762835
K400347260,右侧门槛加强梁,P,05C02,A-9,0.6,-0.6,0.29530171933511,0.207011153310577,0.208304313280041,0.281425876813955
K400347260,右侧门槛加强梁,P,05C02,A-10,0.6,-0.6,0.268410246815662,0.235430201005966,0.473723633602731,0.406481154200719
K400347260,右侧门槛加强梁,P,06A01,A11,0.75,-0.75,0.096260610261694,0.323348549202819,0.362335902468658,0.318827516930924
K400347260,右侧门槛加强梁,P,06A01,A11,0.75,-0.75,0.33791084109348,0.390572321443506,0.315932157333464,0.241484416621915
K400347260,右侧门槛加强梁,P,06A01,A12,0.75,-0.75,0.091548618445401,0.385166597993702,0.446752836455289,0.285623498928089
K400347260,右侧门槛加强梁,P,06A01,A12,0.75,-0.75,0.391009320640975,0.27712985700291,0.311144202776268,0.578896542160237
K400347260,右侧门槛加强梁,P,06A01,A13,0.75,-0.75,0.219179621298281,0.0544823234067736,0.333134925864215,-0.0104143268890765
K400347260,右侧门槛加强梁,P,06A01,A13,0.75,-0.75,0.283117303663857,0.610027097058719,0.299030650388431,0.539594133260834
K400347260,右侧门槛加强梁,P,06A01,A14,0.75,-0.75,0.389404518593437,0.241920101107098,0.3013502979029,0.104434183369904
K400347260,右侧门槛加强梁,P,06A01,A14,0.75,-0.75,0.238,0.291,0.437,0.402
