零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700257360,背门外板支撑板,P,09A02,5,0.6,-0.6,0.4,0.3,0.4,0.4
K700257360,背门外板支撑板,P,09A02,6,0.6,-0.6,0.2,0.3,0.2,0.2
K700257360,背门外板支撑板,P,09A02,7,0.6,-0.6,0,0,0,0
K700257360,背门外板支撑板,P,09A02,8,0.6,-0.6,0.1,0,0.1,0
K700257360,背门外板支撑板,P,09A02,9,0.6,-0.6,-0.2,-0.3,-0.2,-0.2
K700257360,背门外板支撑板,P,09A02,10,0.6,-0.6,-0.2,-0.3,-0.3,-0.2
K700257360,背门外板支撑板,P,01A01,1,0.5,-0.5,0,0,0.1,0
K700257360,背门外板支撑板,P,01A01,2,0.5,-0.5,0.3,0.2,0.2,0.3
K700257360,背门外板支撑板,P,01A01,3,0.5,-0.5,0.2,0.2,0.2,0.2
K700257360,背门外板支撑板,P,01A01,4,0.5,-0.5,0.1,0.2,0.1,0.1
K700257360,背门外板支撑板,P,01A01,5,0.5,-0.5,0.1,0.1,0.1,0.1
K700257360,背门外板支撑板,P,01A01,6,0.5,-0.5,-0.1,-0.1,-0.2,-0.1
K700257360,背门外板支撑板,P,01A01,7,0.5,-0.5,0.1,0,0,0
K700257360,背门外板支撑板,P,01A01,8,0.5,-0.5,0,-0.1,-0.1,-0.1
K700257360,背门外板支撑板,P,01A01,9,0.5,-0.5,0.2,0.2,0.1,0.2
K700257360,背门外板支撑板,P,01A01,10,0.5,-0.5,0.1,0.1,0.2,0.1
K700257360,背门外板支撑板,F,01A01,1,0.5,,0.4,0.30000000000000004,0.4,0.4
K700257360,背门外板支撑板,P,02A01,1,0.5,-0.5,0.1,0.2,0.1,0.1
K700257360,背门外板支撑板,P,02A01,2,0.5,-0.5,0.2,0.3,0.2,0.3
K700257360,背门外板支撑板,P,03A01,1,0.5,-0.5,0.2,0.2,0.1,0.2
K700257360,背门外板支撑板,P,03A01,2,0.5,-0.5,0.2,0.2,0.3,0.2
K700257360,背门外板支撑板,P,03A01,3,0.5,-0.5,-0.1,-0.1,-0.2,-0.1
K700257360,背门外板支撑板,P,03A01,4,0.5,-0.5,-0.2,-0.3,-0.3,-0.2
K700257360,背门外板支撑板,P,03A01,5,0.5,-0.5,-0.4,-0.4,-0.4,-0.4
K700257360,背门外板支撑板,P,03A01,6,0.5,-0.5,-0.1,-0.1,-0.2,-0.1
K700257360,背门外板支撑板,P,03A01,7,0.5,-0.5,0.2,0.3,0.2,0.2
K700257360,背门外板支撑板,P,03A01,8,0.5,-0.5,0.3,0.2,0.3,0.3
K700257360,背门外板支撑板,P,03A01,9,0.5,-0.5,0.2,0.3,0.2,0.3
K700257360,背门外板支撑板,P,03A01,10,0.5,-0.5,0.3,0.3,0.3,0.3
K700257360,背门外板支撑板,F,01A02,1,0.5,,0.7,0.7,0.7,0.7
