零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K600064360,顶盖后横梁内板总成,P,03A01,A-2,0.6,-0.6,-0.552,-0.549,-0.576,-0.643
K600064360,顶盖后横梁内板总成,P,03A01,A-3,0.6,-0.6,-0.455,-0.457,-0.48,-0.597
K600064360,顶盖后横梁内板总成,P,03A01,A-4,0.6,-0.6,-0.556,-0.562,-0.578,-0.658
K600064360,顶盖后横梁内板总成,P,04A01,A-5,0.6,-0.6,0.032,0.121,-0.05,-0.085
K600064360,顶盖后横梁内板总成,P,04A01,A-5,0.6,-0.6,0.003,0.036,-0.11,-0.025
K600064360,顶盖后横梁内板总成,P,04A01,A-6,0.6,-0.6,-0.036,0.124,-0.098,-0.027
K600064360,顶盖后横梁内板总成,P,04A01,A-6,0.6,-0.6,0.38,0.439,0.319,0.352
K600064360,顶盖后横梁内板总成,P,05A01,A-1,0.5,-0.5,-0.268,-0.383,-0.452,-0.532
K600064360,顶盖后横梁内板总成,P,05A01,A-1,0.5,-0.5,-0.287,-0.232,-0.31,-0.34
K600064360,顶盖后横梁内板总成,P,05A01,A-2,0.5,-0.5,-0.47,-0.497,-0.435,-0.487
K600064360,顶盖后横梁内板总成,P,05A01,A-2,0.5,-0.5,-0.408,-0.342,-0.447,-0.391
K600064360,顶盖后横梁内板总成,P,06A01,A-3,0.5,-0.5,0.064,0.179,-0.013,-0.045
K600064360,顶盖后横梁内板总成,P,06A01,A-3,0.5,-0.5,0.174,0.234,0.114,0.189
K600064360,顶盖后横梁内板总成,P,06A02,A-4,0.6,-0.6,-0.028,-0.031,0.048,-0.041
K600064360,顶盖后横梁内板总成,P,06A02,A-5,0.6,-0.6,0.015,0.016,0.091,-0.016
K600064360,顶盖后横梁内板总成,P,07A01,A-6,1,-1,0.131,0.259,0.085,0.087
K600064360,顶盖后横梁内板总成,P,07A01,A-6,1,-1,0.074,0.169,0.039,0.129
K600064360,顶盖后横梁内板总成,P,07A01,A-7,1,-1,0.183,0.286,0.137,0.036
K600064360,顶盖后横梁内板总成,P,07A01,A-7,1,-1,0.096,0.193,0.065,0.147
K600064360,顶盖后横梁内板总成,P,08A01,A-1,0.6,-0.6,-0.293,-0.243,-0.275,-0.347
K600064360,顶盖后横梁内板总成,P,08A01,A-2,0.6,-0.6,-0.352,-0.331,-0.342,-0.439
K600064360,顶盖后横梁内板总成,P,08A01,A-3,0.6,-0.6,-0.431,-0.425,-0.448,-0.533
K600064360,顶盖后横梁内板总成,P,08A01,A-4,0.6,-0.6,-0.472,-0.424,-0.481,-0.559
K600064360,顶盖后横梁内板总成,P,08A01,A-5,0.6,-0.6,-0.361,-0.37,-0.383,-0.411
K600064360,顶盖后横梁内板总成,P,08A01,A-6,0.6,-0.6,-0.304,-0.318,-0.322,-0.315
K600064360,顶盖后横梁内板总成,P,09A01,A-7,0.6,-0.6,0.116,0.195,0.071,0.099
K600064360,顶盖后横梁内板总成,P,09A01,A-7,0.6,-0.6,-0.194,-0.153,-0.139,-0.228
K600064360,顶盖后横梁内板总成,P,09A01,A-8,0.6,-0.6,0.152,0.233,0.106,0.135
K600064360,顶盖后横梁内板总成,P,09A01,A-8,0.6,-0.6,-0.22,-0.205,-0.21,-0.276
K600064360,顶盖后横梁内板总成,P,09A01,A-9,0.6,-0.6,0.157,0.237,0.12,0.149
K600064360,顶盖后横梁内板总成,P,09A01,A-9,0.6,-0.6,-0.217,-0.213,-0.199,-0.269
K600064360,顶盖后横梁内板总成,P,09A01,A-10,0.6,-0.6,0.146,0.228,0.114,0.142
K600064360,顶盖后横梁内板总成,P,09A01,A-10,0.6,-0.6,-0.231,-0.205,-0.193,-0.246
K600064360,顶盖后横梁内板总成,P,09A01,A-11,0.6,-0.6,0.124,0.197,0.076,0.121
K600064360,顶盖后横梁内板总成,P,09A01,A-11,0.6,-0.6,-0.176,-0.163,-0.152,-0.152
