零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K700260960,下背门里板分总成,P,01B01,A-12,0.5,-0.5,-0.245,-0.259,-0.437,-0.256
K700260960,下背门里板分总成,P,01B01,A-13,0.5,-0.5,-0.266,-0.193,-0.328,-0.394
K700260960,下背门里板分总成,P,01B01,A-14,0.5,-0.5,-0.249,-0.104,-0.159,-0.265
K700260960,下背门里板分总成,P,01B01,A-15,0.5,-0.5,-0.219,-0.31,-0.299,-0.249
K700260960,下背门里板分总成,P,01B01,A-16,0.5,-0.5,-0.07,0.02,0.022,-0.097
K700260960,下背门里板分总成,P,01B01,A-17,0.5,-0.5,-0.029,-0.04,-0.031,-0.01
K700260960,下背门里板分总成,P,01B01,A-18,0.5,-0.5,0.157,0.102,0.126,0.175
K700260960,下背门里板分总成,P,01B01,A-19,0.5,-0.5,0.107,0.261,0.22,0.212
K700260960,下背门里板分总成,P,01B01,A-20,0.5,-0.5,-0.092,-0.183,-0.257,-0.251
K700260960,下背门里板分总成,P,01B01,A-21,0.5,-0.5,-0.202,-0.256,-0.306,-0.203
K700260960,下背门里板分总成,P,01B01,A-22,0.5,-0.5,-0.234,-0.292,-0.275,-0.319
K700260960,下背门里板分总成,P,01B01,A-23,0.5,-0.5,-0.309,-0.305,-0.227,-0.375
K700260960,下背门里板分总成,P,01B01,A-24,0.5,-0.5,-0.243,-0.274,-0.284,-0.288
K700260960,下背门里板分总成,P,01B01,A-25,0.5,-0.5,-0.01,-0.075,-0.092,-0.115
K700260960,下背门里板分总成,P,01B01,A-26,0.5,-0.5,0.166,0.201,0.204,0.079
K700260960,下背门里板分总成,P,01B01,A-27,0.5,-0.5,0.065,0.176,0.23,0.111
K700260960,下背门里板分总成,P,01B01,A-28,0.5,-0.5,-0.032,0.063,0.138,0.014
K700260960,下背门里板分总成,P,01B01,A-29,0.5,-0.5,-0.269,-0.217,-0.331,-0.278
K700260960,下背门里板分总成,P,01B01,A-30,0.5,-0.5,-0.302,-0.201,-0.284,-0.249
K700260960,下背门里板分总成,F,01B02,A-1~A-30,0.5,0,0.505,0.69,0.6839999999999999,0.618
K700260960,下背门里板分总成,P,02A01,A-1,0.6,-0.6,-0.225,-0.217,-0.232,-0.254
K700260960,下背门里板分总成,P,02A01,A-2,0.6,-0.6,0.128,0.116,0.221,0.163
K700260960,下背门里板分总成,P,02A01,A-3,0.6,-0.6,0.059,0.054,0.217,0.159
K700260960,下背门里板分总成,P,02A01,A-4,0.6,-0.6,0.274,0.238,0.229,0.143
K700260960,下背门里板分总成,P,02A01,A-5,0.6,-0.6,0.156,0.161,0.257,0.179
K700260960,下背门里板分总成,P,02A01,A-6,0.6,-0.6,0.237,0.248,0.204,0.221
K700260960,下背门里板分总成,P,02A01,A-7,0.6,-0.6,-0.209,-0.166,-0.132,-0.078
K700260960,下背门里板分总成,P,02A01,A-8,0.6,-0.6,-0.042,0.013,0.082,0.093
K700260960,下背门里板分总成,P,02A01,A-9,0.6,-0.6,0.184,0.208,0.255,0.172
K700260960,下背门里板分总成,P,02A01,A-10,0.6,-0.6,0.073,0.089,0.143,0.168
K700260960,下背门里板分总成,P,02A01,A-11,0.6,-0.6,0.157,0.148,0.169,0.18
K700260960,下背门里板分总成,P,02A01,A-12,0.6,-0.6,0.198,0.196,0.118,0.107
K700260960,下背门里板分总成,F,02A02,A-1~A-12,0.6,0,0.499,0.46499999999999997,0.489,0.475
K700260960,下背门里板分总成,P,03A01,A-13,0.6,-0.6,-0.287,-0.257,-0.218,-0.254
K700260960,下背门里板分总成,P,03A01,A-14,0.6,-0.6,-0.038,0.003,0.138,0.054
K700260960,下背门里板分总成,P,03A01,A-15,0.6,-0.6,0.072,0.032,0.106,0.053
K700260960,下背门里板分总成,P,03A01,A-16,0.6,-0.6,0.223,0.141,0.239,0.167
K700260960,下背门里板分总成,P,03A01,A-17,0.6,-0.6,-0.015,-0.035,-0.003,-0.049
K700260960,下背门里板分总成,P,03A01,A-18,0.6,-0.6,0.152,0.113,0.134,0.179
K700260960,下背门里板分总成,P,03A01,A-19,0.6,-0.6,-0.31,-0.316,-0.363,-0.257
K700260960,下背门里板分总成,P,03A01,A-20,0.6,-0.6,-0.246,-0.247,-0.388,-0.254
K700260960,下背门里板分总成,P,03A01,A-21,0.6,-0.6,-0.27,-0.296,-0.3,-0.28
K700260960,下背门里板分总成,P,03A01,A-22,0.6,-0.6,-0.288,-0.389,-0.308,-0.353
K700260960,下背门里板分总成,P,03A01,A-23,0.6,-0.6,-0.096,-0.119,-0.18,-0.291
K700260960,下背门里板分总成,P,03A01,A-24,0.6,-0.6,-0.327,-0.334,-0.393,-0.27
K700260960,下背门里板分总成,F,03A02,A-13~A-24,0.6,0,0.55,0.53,0.632,0.532
K700260960,下背门里板分总成,P,04A01,A-25,0.6,-0.6,-0.291,-0.284,-0.257,-0.276
K700260960,下背门里板分总成,P,04A01,A-26,0.6,-0.6,-0.333,-0.335,-0.346,-0.369
K700260960,下背门里板分总成,P,04A01,A-27,0.6,-0.6,-0.33,-0.325,-0.319,-0.408
K700260960,下背门里板分总成,P,04A01,A-28,0.6,-0.6,-0.364,-0.383,-0.432,-0.525
K700260960,下背门里板分总成,P,04A01,A-29,0.6,-0.6,-0.411,-0.46,-0.541,-0.609
K700260960,下背门里板分总成,P,04A01,A-30,0.6,-0.6,-0.472,-0.497,-0.413,-0.381
K700260960,下背门里板分总成,F,04A02,A-25~A-30,0.6,0,0.181,0.21300000000000002,0.28400000000000003,0.33299999999999996
