零件号,零件名,类型,编号,序号,上公差,下公差,零件1,零件2,零件3,零件4
K300331760,右前翼子板,1.0,03B03,3b,0.6,-0.6,0.079,0.167,0.166,0.157
K300331760,右前翼子板,1.0,03B03,4a,0.6,-0.6,0.207,,,
K300331760,右前翼子板,1.0,03B03,4b,0.6,-0.6,0.191,,,
K300331760,右前翼子板,1.0,03B03,5a,0.6,-0.6,0.065,,,
K300331760,右前翼子板,1.0,03B03,5b,0.6,-0.6,0.034,,,
K300331760,右前翼子板,1.0,03B03,6a,0.6,-0.6,0.805,,,
K300331760,右前翼子板,1.0,03B03,6b,0.6,-0.6,0.768,,,
K300331760,右前翼子板,1.0,03B03,7a,0.6,-0.6,0.653,,,
K300331760,右前翼子板,1.0,03B03,7b,0.6,-0.6,0.605,0.474,0.403,0.323
K300331760,右前翼子板,1.0,03B03,8a,0.6,-0.6,0.502,,,
K300331760,右前翼子板,1.0,03B03,8b,0.6,-0.6,0.445,,,
K300331760,右前翼子板,1.0,03B03,9a,0.6,-0.6,0.218,,,
K300331760,右前翼子板,1.0,03B03,9b,0.6,-0.6,0.151,,,
K300331760,右前翼子板,2.0,03B04,1,0.6,0.0,0.242,,,
K300331760,右前翼子板,1.0,04A01,10X,0.5,-0.5,0.019,0.068,0.015,0.095
K300331760,右前翼子板,1.0,04A01,10Y,0.5,-0.5,-0.056,0.04,0.072,0.046
K300331760,右前翼子板,1.0,04A02,11,0.75,-0.75,-0.728,-0.042,-0.11,-0.041
K300331760,右前翼子板,1.0,04A02,12,0.75,-0.75,-1.016,,,
K300331760,右前翼子板,1.0,04A02,13,0.75,-0.75,-1.246,,,
K300331760,右前翼子板,1.0,04A02,14,0.75,-0.75,-0.475,,,
K300331760,右前翼子板,1.0,04A02,15,0.75,-0.75,-0.554,,,
K300331760,右前翼子板,1.0,04A02,16,0.75,-0.75,-0.029,,,
K300331760,右前翼子板,1.0,04A02,17,0.75,-0.75,-0.528,-0.479,-0.436,-0.443
K300331760,右前翼子板,1.0,04A02,18,0.75,-0.75,-0.811,,,
K300331760,右前翼子板,1.0,04B01,1,0.6,-0.6,0.088,,,
K300331760,右前翼子板,1.0,04B01,2,0.6,-0.6,0.059,0.025,0.118,0.057
K300331760,右前翼子板,1.0,04B01,3,0.6,-0.6,0.367,,,
K300331760,右前翼子板,1.0,04B01,4,0.6,-0.6,0.67,,,
K300331760,右前翼子板,2.0,04B02,1,0.6,0.0,0.0,,,
K300331760,右前翼子板,1.0,04B03,1a,0.6,-0.6,-0.1,,,
K300331760,右前翼子板,1.0,04B03,1b,0.6,-0.6,-0.112,,,
K300331760,右前翼子板,1.0,04B03,2a,0.6,-0.6,0.026,0.025,0.017,0.012
K300331760,右前翼子板,1.0,04B03,2b,0.6,-0.6,0.004,,,
K300331760,右前翼子板,1.0,04B03,3a,0.6,-0.6,0.227,,,
K300331760,右前翼子板,1.0,04B03,3b,0.6,-0.6,0.217,,,
K300331760,右前翼子板,1.0,04B03,4a,0.6,-0.6,0.377,,,
K300331760,右前翼子板,1.0,04B03,4b,0.6,-0.6,0.343,,,
K300331760,右前翼子板,2.0,04B04,1,0.6,0.0,0.022,,,
K300331760,右前翼子板,1.0,05B01,1.0,0.75,-0.75,-0.333,-0.015,-0.12,0.051
K300331760,右前翼子板,1.0,05B01,2.0,0.75,-0.75,-0.386,,,
K300331760,右前翼子板,1.0,05B01,3.0,0.75,-0.75,-0.447,,,
K300331760,右前翼子板,1.0,05B01,4.0,0.75,-0.75,-0.545,,,
K300331760,右前翼子板,2.0,05B02,1.0,0.75,0.0,0.003,,,
K300331760,右前翼子板,1.0,05B03,5.0,0.75,-0.75,0.282,0.144,0.114,0.071
K300331760,右前翼子板,1.0,05B03,6.0,0.75,-0.75,0.45,,,
K300331760,右前翼子板,1.0,05B03,7.0,0.75,-0.75,0.629,,,
K300331760,右前翼子板,1.0,05B03,8.0,0.75,-0.75,0.788,,,
K300331760,右前翼子板,2.0,05B04,1.0,0.75,0.0,0.018,,,
K300331760,右前翼子板,1.0,06A01,1X,0.75,-0.75,-0.047,,,
K300331760,右前翼子板,1.0,06A01,1Y,0.75,-0.75,-0.073,,,
K300331760,右前翼子板,1.0,06A01,2X,0.75,-0.75,-0.008,,,
K300331760,右前翼子板,1.0,06A01,2Y,0.75,-0.75,0.154,,,
K300331760,右前翼子板,1.0,06A02,3X,0.75,-0.75,0.766,0.956,0.872,1.044
K300331760,右前翼子板,1.0,06A02,3Z,0.75,-0.75,0.289,0.178,0.243,0.304
K300331760,右前翼子板,1.0,06A03,4Y,0.75,-0.75,-2.304,,,
K300331760,右前翼子板,1.0,06A03,4Z,0.75,-0.75,0.855,,,
K300331760,右前翼子板,1.0,06A04,5Y,0.75,-0.75,-0.08,-0.279,-0.184,-0.248
K300331760,右前翼子板,1.0,06A04,5Z,0.75,-0.75,1.873,1.384,1.572,1.439
K300331760,右前翼子板,1.0,06A05,6X,0.75,-0.75,-0.522,,,
K300331760,右前翼子板,1.0,06A05,6Y,0.75,-0.75,1.204,,,
K300331760,右前翼子板,1.0,06A05,7X,0.75,-0.75,-0.47,,,
K300331760,右前翼子板,1.0,06A05,7Y,0.75,-0.75,0.754,,,
K300331760,右前翼子板,1.0,06B01,8X,0.3,-0.3,-0.069,0.018,-0.018,0.041
K300331760,右前翼子板,1.0,06B01,8Y,0.3,-0.3,0.089,0.108,0.107,0.116
K300331760,右前翼子板,1.0,07A01,1Y,0.5,-0.5,-0.255,-0.719,-0.626,-0.664
K300331760,右前翼子板,1.0,07A01,1Z,0.5,-0.5,0.504,0.503,0.467,0.439
K300331760,右前翼子板,1.0,07A01,2Y,0.5,-0.5,-0.463,,,
K300331760,右前翼子板,1.0,07A01,2Z,0.5,-0.5,0.622,,,
K300331760,右前翼子板,1.0,08A01,3Y,0.5,-0.5,-0.294,-0.292,-0.21,-0.239
K300331760,右前翼子板,1.0,08A01,3Z,0.5,-0.5,0.227,0.153,0.11,0.133
K300331760,右前翼子板,1.0,08A01,4Y,0.5,-0.5,-0.03,,,
K300331760,右前翼子板,1.0,08A01,4Z,0.5,-0.5,-0.023,,,
K300331760,右前翼子板,1.0,08A02,5,0.5,-0.5,-0.063,,,
K300331760,右前翼子板,1.0,08A02,6,0.5,-0.5,-0.084,,,
K300331760,右前翼子板,1.0,08A02,7,0.5,-0.5,-0.279,,,
K300331760,右前翼子板,1.0,08A02,8,0.5,-0.5,-0.069,,,
K300331760,右前翼子板,1.0,08A02,9,0.5,-0.5,0.263,,,
K300331760,右前翼子板,1.0,08A02,10,0.5,-0.5,0.156,,,
K300331760,右前翼子板,1.0,08A03,11Y,0.75,-0.75,-0.009,,,
K300331760,右前翼子板,1.0,08A03,11Z,0.75,-0.75,-0.303,,,
K300331760,右前翼子板,1.0,08A03,12Y,0.75,-0.75,0.046,,,
K300331760,右前翼子板,1.0,08A03,12Z,0.75,-0.75,-0.123,,,
K300331760,右前翼子板,1.0,08A05,6,0.5,-0.5,-0.432,,,
K300331760,右前翼子板,1.0,08A05,7,0.5,-0.5,-0.306,,,
K300331760,右前翼子板,1.0,08A05,8,0.5,-0.5,-0.198,,,
K300331760,右前翼子板,1.0,08A05,9,0.5,-0.5,0.01,,,
K300331760,右前翼子板,1.0,08A05,10,0.5,-0.5,0.289,,,
K300331760,右前翼子板,1.0,08B01,11,0.5,-0.5,-0.334,,,
K300331760,右前翼子板,1.0,08B01,12,0.5,-0.5,-0.331,,,
K300331760,右前翼子板,1.0,08B01,13,0.5,-0.5,-0.291,,,
K300331760,右前翼子板,1.0,08B01,14,0.5,-0.5,-0.119,0.04,0.066,0.037
K300331760,右前翼子板,1.0,08B01,15,0.5,-0.5,-0.167,,,
K300331760,右前翼子板,1.0,08B01,16,0.5,-0.5,0.018,0.001,-0.007,-0.011
K300331760,右前翼子板,1.0,08B01,17,0.5,-0.5,0.081,,,
K300331760,右前翼子板,1.0,08B01,18,0.5,-0.5,0.177,-0.062,-0.077,-0.1
K300331760,右前翼子板,1.0,08B01,19,0.5,-0.5,0.379,,,
K300331760,右前翼子板,2.0,08B02,1,0.5,0.0,0.118,,,
K300331760,右前翼子板,1.0,08B03,20a,0.5,-0.5,0.391,,,
K300331760,右前翼子板,1.0,08B03,20b,0.5,-0.5,0.393,,,
K300331760,右前翼子板,1.0,08B03,21a,0.5,-0.5,0.214,-0.031,-0.034,-0.077
K300331760,右前翼子板,1.0,08B03,21b,0.5,-0.5,0.221,,,
K300331760,右前翼子板,1.0,08B03,22a,0.5,-0.5,0.051,,,
K300331760,右前翼子板,1.0,08B03,22b,0.5,-0.5,0.049,,,
K300331760,右前翼子板,1.0,08B03,23a,0.5,-0.5,0.005,0.01,0.004,-0.001
K300331760,右前翼子板,1.0,08B03,23b,0.5,-0.5,-0.022,,,
K300331760,右前翼子板,1.0,08B03,24a,0.5,-0.5,-0.151,,,
K300331760,右前翼子板,1.0,08B03,24b,0.5,-0.5,-0.186,,,
K300331760,右前翼子板,1.0,08B03,25a,0.5,-0.5,0.071,0.196,0.216,0.208
K300331760,右前翼子板,1.0,08B03,25b,0.5,-0.5,0.03,,,
K300331760,右前翼子板,1.0,08B03,26a,0.5,-0.5,0.367,,,
K300331760,右前翼子板,1.0,08B03,26b,0.5,-0.5,0.429,,,
K300331760,右前翼子板,1.0,08B03,27a,0.5,-0.5,0.063,,,
K300331760,右前翼子板,1.0,08B03,27b,0.5,-0.5,0.052,,,
K300331760,右前翼子板,1.0,08B03,28a,0.5,-0.5,-0.23,,,
K300331760,右前翼子板,1.0,08B03,28b,0.5,-0.5,-0.251,,,
K300331760,右前翼子板,2.0,08B04,1,0.5,0.0,0.478,,,
K300331760,右前翼子板,1.0,09A01,1X,0.5,-0.5,0.176,,,
K300331760,右前翼子板,1.0,09A01,1Z,0.5,-0.5,0.615,,,
K300331760,右前翼子板,1.0,09A01,2X,0.5,-0.5,0.671,0.564,0.665,0.655
K300331760,右前翼子板,1.0,09A01,2Z,0.5,-0.5,0.285,-0.129,0.034,-0.091
K300331760,右前翼子板,1.0,09A02,3a,0.5,-0.5,-0.023,,,
K300331760,右前翼子板,1.0,09A02,3b,0.5,-0.5,0.196,,,
K300331760,右前翼子板,1.0,09A02,3c,0.5,-0.5,0.012,,,
K300331760,右前翼子板,1.0,09A02,4a,0.5,-0.5,-0.557,,,
K300331760,右前翼子板,1.0,09A02,4b,0.5,-0.5,-0.673,,,
K300331760,右前翼子板,1.0,09A02,4c,0.5,-0.5,-0.584,,,
K300331760,右前翼子板,1.0,09A02,5a,0.5,-0.5,0.041,-0.083,-0.078,-0.08
K300331760,右前翼子板,1.0,09A02,5b,0.5,-0.5,-0.215,,,
K300331760,右前翼子板,1.0,09A02,5c,0.5,-0.5,0.014,,,
K300331760,右前翼子板,1.0,09A02,6a,0.5,-0.5,0.142,,,
K300331760,右前翼子板,1.0,09A02,6b,0.5,-0.5,0.255,,,
K300331760,右前翼子板,1.0,09A02,6c,0.5,-0.5,0.136,,,
K300331760,右前翼子板,1.0,09A02,7a,0.5,-0.5,-0.214,,,
K300331760,右前翼子板,1.0,09A02,7b,0.5,-0.5,-0.197,,,
K300331760,右前翼子板,1.0,09A02,7c,0.5,-0.5,-0.271,,,
K300331760,右前翼子板,1.0,09A02,8a,0.5,-0.5,-0.116,,,
K300331760,右前翼子板,1.0,09A02,8b,0.5,-0.5,0.012,,,
K300331760,右前翼子板,1.0,09A02,8c,0.5,-0.5,-0.08,,,
K300331760,右前翼子板,1.0,09A02,9a,0.5,-0.5,-0.288,,,
K300331760,右前翼子板,1.0,09A02,9b,0.5,-0.5,-0.187,,,
K300331760,右前翼子板,1.0,09A02,9c,0.5,-0.5,-0.35,,,
K300331760,右前翼子板,1.0,09A02,10a,0.5,-0.5,1.378,,,
K300331760,右前翼子板,1.0,09A02,10b,0.5,-0.5,1.421,,,
K300331760,右前翼子板,1.0,09A02,10c,0.5,-0.5,1.156,,,
K300331760,右前翼子板,1.0,09A02,11a,0.5,-0.5,-0.043,,,
K300331760,右前翼子板,1.0,09A02,11b,0.5,-0.5,-0.008,,,
K300331760,右前翼子板,1.0,09A02,11c,0.5,-0.5,-0.037,,,
K300331760,右前翼子板,1.0,09A02,12a,0.5,-0.5,0.12,,,
K300331760,右前翼子板,1.0,09A02,12b,0.5,-0.5,-0.08,,,
K300331760,右前翼子板,1.0,09A02,12c,0.5,-0.5,-0.051,,,
K300331760,右前翼子板,1.0,09A02,13a,0.5,-0.5,-0.41,,,
K300331760,右前翼子板,1.0,09A02,13b,0.5,-0.5,-0.442,,,
